,id,hip,hd,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,con,comp,comp_primary,lum
88080,88080,88353.0,164759.0,18.042551,4.418493,39.3082,-128.04,-245.92,0.0,8.95,5.978,G8V,0.866,0.436575,-39.188942,3.028337,-2.436e-05,-3.88e-06,-4.672e-05,4.72352880338993,0.07711725477922375,-6.207554365833333e-07,-1.192253803e-06,Oph,1,88080,0.3538343568147222
88097,88097,88370.0,164901.0,18.045254,16.814971,75.815,-24.85,113.06,0.0,7.55,3.1510000000000002,F7V,0.521,0.8597879999999999,-72.56835600000001,21.931910000000002,-9.27e-06,1.191e-05,3.978e-05,4.724236439833253,0.2934766161405362,-1.2047619961805557e-07,5.481303470000001e-07,Her,1,88097,4.7818946066590815
88114,88114,88387.0,165073.0,18.048873,30.350687,68.7285,7.18,81.74,-35.0,8.05,3.864,F7V,0.524,0.758829,-59.30405699999999,34.72775,1.82e-06,4.468e-05,5.41e-06,4.725183802584195,0.5297194175086426,3.4809622263888883e-08,3.96286702e-07,Her,1,88114,2.4797048987986985
88132,88132,88405.0,163264.0,18.051369,-74.311715,55.991,-28.55,2.97,0.0,8.3,4.559,G0V,0.579,0.20355399999999998,-15.1388,-53.90517,-7.74e-06,-8.8e-07,2.2e-07,4.725837334874824,-1.2969840980090477,-1.3841430579861115e-07,1.4398966e-08,Aps,1,88132,1.307374470163132
88143,88143,88416.0,165460.0,18.052491,52.861286,172.7116,4.01,29.62,0.0,8.85,2.6630000000000003,G0,0.5579999999999999,1.432906,-104.264225,137.681571,3.09e-06,1.981e-05,1.497e-05,4.726131034109,0.922603486515855,1.9441028590277777e-08,1.4360181200000002e-07,Dra,1,88143,7.495489497919579
88158,88158,88431.0,164828.0,18.054807,-8.250089,137.5516,22.84,-4.78,0.0,8.6,2.908,A0,0.32899999999999996,1.9531759999999998,-136.11408799999998,-19.737852,1.522e-05,6.8e-07,-3.15e-06,4.726737536900139,-0.14399122277331375,1.1073144463888886e-07,-2.3174092999999996e-08,Oph,1,88158,5.981360797812741
88176,88176,88450.0,162750.0,18.058804000000002,-78.701577,326.7974,-50.27,-13.03,0.0,8.48,0.909,K2III,1.213,0.985066,-64.018289,-320.464083,-7.994e-05,1.901e-05,-4.04e-06,4.727783761486425,-1.3736016537481923,-2.437158372152777e-07,-6.3171222e-08,Aps,1,88176,37.705091583339296
88188,88188,88462.0,164856.0,18.061842000000002,-12.769849,129.199,-86.61,-176.62,0.0,9.05,3.4939999999999998,G8IV,1.071,2.039932,-125.986853,-28.557540999999997,-5.463e-05,2.357e-05,-0.00010788,4.728579283900123,-0.2228759094318175,-4.1989712872916657e-07,-8.56277922e-07,Ser,1,88188,3.4865829335287284
88205,88205,88479.0,165700.0,18.066802,55.273177000000004,86.0585,-51.07,-125.86,0.0,7.79,3.116,F8,0.456,0.8572489999999999,-49.016964,70.729539,-2.055e-05,-4.352e-05,-2.991e-05,4.729877664549465,0.9646989198681424,-2.475943466597222e-07,-6.101864979999999e-07,Dra,1,88205,4.9385561961760756
88222,88222,88496.0,315032.0,18.070841,-24.391029999999997,534.7594,0.02,-1.36,-35.0,9.19,0.5489999999999999,B2Vne,0.033,9.031962,-486.947187,-220.8351,-5.8e-07,3.405e-05,1.157e-05,4.730934987848424,-0.4257037746928275,9.696273611111112e-11,-6.593465999999999e-09,Sgr,1,88222,52.529104845004795
88237,88237,88511.0,165173.0,18.073985999999998,6.436393,31.9183,-63.57,71.02,0.0,7.96,5.44,G5,0.762,0.614308,-31.711167,3.578046,-9.86e-06,1.04e-06,1.092e-05,4.731758532284505,0.11233625475340624,-3.081960567291667e-07,3.4431467499999996e-07,Oph,1,88237,0.5807644175213116
88253,88253,88527.0,165195.0,18.077798,3.779089,454.5455,-28.55,-82.87,0.0,7.31,-0.978,K3p,1.232,9.237138999999999,-453.46306,29.958972999999997,-6.265e-05,-1.331e-05,-0.00018221,4.732756378874824,0.06595754555540125,-1.3841430579861115e-07,-4.0176509700000003e-07,Oph,1,88253,214.3877665973507
88266,88266,88540.0,163766.0,18.080099,-72.365773,231.4815,-2.81,-13.13,0.0,8.47,1.6469999999999998,K2III,1.187,1.470377,-70.109413,-220.604155,-3.45e-06,1.397e-05,-4.46e-06,4.733358776796436,-1.263021012990315,-1.3623264423611113e-08,-6.3656036e-08,Aps,1,88266,19.107329810428727
88278,88278,88552.0,165504.0,18.081229999999998,33.272316,46.7727,5.8,-197.53,-7.2,7.67,4.32,G0,0.639,0.8315540000000001,-39.096474,25.660353,1.71e-06,-1.838e-05,-4.149e-05,4.733654999042941,0.5807114695409487,2.8119193472222215e-08,-9.57652463e-07,Her,1,88278,1.6292960326397214
88294,88294,88568.0,165435.0,18.083845999999998,22.914317999999998,251.8892,-2.81,-0.42,0.0,7.36,0.354,F3II,0.436,5.092477,-231.95625800000002,98.074104,-3.43e-06,-2.7e-07,-4.7e-07,4.734339935796437,0.3999303021831013,-1.3623264423611113e-08,-2.036217e-09,Her,1,88294,62.86370884130498
88308,88308,88582.0,165200.0,18.086407,-9.578321,110.742,0.1,-36.91,0.0,8.68,3.458,G0,0.583,2.469993,-109.17021499999998,-18.426989000000003,-2e-08,3.3e-06,-1.954e-05,4.73501027824212,-0.16717323876637874,4.848136805555557e-10,-1.7894472900000001e-07,Ser,1,88308,3.6041262864914345
88322,88322,88596.0,164953.0,18.090203,-38.381589,699.3007,-6.35,10.45,0.0,8.73,-0.493,K2III,1.104,12.943963,-548.024092,-434.19295,-2.1e-05,-2.25e-05,2.777e-05,4.736003996625398,-0.6698850946984962,-3.0785668715277775e-08,5.0663029e-08,CrA,1,88322,137.1513225936485
88333,88333,88607.0,164444.0,18.091875,-63.194179000000005,72.8332,-29.46,-82.17,0.0,7.82,3.508,G5V,0.619,0.789898,-32.83596,-65.00654399999999,-1.102e-05,2.564e-05,-1.308e-05,4.736441737271536,-1.1029464897497587,-1.4282611029166668e-07,-3.98371401e-07,Pav,1,88333,3.4419138826842897
88344,88344,88619.0,164892.0,18.093411,-46.40725,198.8072,4.9,-61.4,0.0,9.06,2.568,F3V,0.391,3.3520510000000003,-137.042123,-143.987927,3.67e-06,4.296e-05,-4.08e-05,4.736844012863866,-0.8099593076614913,2.3755870347222227e-08,-2.9767559899999997e-07,Ara,1,88344,8.18087957945747
88355,88355,88629.0,165063.0,18.095714,-36.579475,510.2041,-0.71,-4.33,0.0,7.46,-1.079,B4ne,-0.07,10.265378,-409.581092,-304.049625,-1.92e-06,6.34e-06,-8.6e-06,4.737446857880951,-0.6384322776837801,-3.442177131944444e-09,-2.0992432000000002e-08,Sgr,1,88355,235.28812019381684
88369,88369,88644.0,165476.0,18.097842,7.090649000000001,47.2367,-209.28,-103.39,0.0,7.65,4.279,G5,0.624,1.200583,-46.860061,5.830876,-4.783e-05,-4.15e-06,-2.349e-05,4.738004047091882,0.12375517807244,-1.0146180706666667e-06,-5.01248864e-07,Oph,1,88369,1.6919986025030047
88379,88379,88654.0,166155.0,18.099981,57.359359,218.8184,5.22,59.27,0.0,6.97,0.27,K5,1.285,3.088927,-117.983263,184.260415,4.15e-06,5.307e-05,3.391e-05,4.738563877438648,1.001109665304345,2.5307274125e-08,2.8734906800000005e-07,Dra,1,88379,67.92036326171846
88392,88392,88667.0,165437.0,18.10151,-0.358673,184.8429,-3.81,-14.81,0.0,9.08,2.7460000000000004,A0...,0.297,4.91156,-184.774012,-1.1571120000000001,-3.42e-06,-1e-08,-1.327e-05,4.738964165375238,-0.006260017257927499,-1.8471401229166662e-08,-7.180090600000001e-08,Ser,1,88392,6.943844712409817
88406,88406,88681.0,165511.0,18.103620000000003,1.582695,338.9831,-6.14,-15.33,0.0,7.95,0.299,A0,0.006999999999999999,9.191222,-338.729102,9.362623,-1.007e-05,-9.7e-07,-2.518e-05,4.73951675653385,0.02762324668305125,-2.976755998611111e-08,-7.4321937e-08,Oph,1,88406,66.13022494817666
88418,88418,88693.0,165542.0,18.106023999999998,4.253798000000001,564.9718,-2.11,-19.53,0.0,8.81,0.05,K5III,1.672,15.636698999999998,-563.198428,41.906556,-5.67e-06,-4.13e-06,-5.334e-05,4.7401459534912735,0.07424278351402876,-1.022956865972222e-08,-9.4684111e-08,Oph,1,88418,83.17637711026708
88432,88432,88708.0,165187.0,18.10964,-38.757243,178.5714,-5.4,-39.76,0.0,8.89,2.6310000000000002,F5IV/V,0.47,3.996456,-139.193573,-111.789635,-5.29e-06,2.14e-05,-2.684e-05,4.741092657925536,-0.6764414996667912,-2.617993875e-08,-1.92761919e-07,CrA,1,88432,7.71969247610251
88447,88447,88722.0,166068.0,18.113197,43.451848999999996,452.4887,-26.54,-29.08,0.0,7.37,-0.9079999999999999,M...,1.3019999999999998,9.733086,-328.34112200000004,311.19672,-5.689e-05,-4.558e-05,-4.631e-05,4.74202394014143,0.7583778293915925,-1.2866955081944443e-07,-1.4098381800000002e-07,Her,1,88447,201.00182471136932
88458,88458,88733.0,166118.0,18.115018,46.778591999999996,124.2236,0.62,44.71,0.0,8.33,2.859,F2,0.358,2.5612310000000003,-85.03217099999999,90.523327,-2.2e-07,1.962e-05,1.844e-05,4.742500593301142,0.8164404446517151,3.0058448194444444e-09,2.1676019600000004e-07,Her,1,88458,6.257487633544403
88469,88469,88745.0,165908.0,18.117097,30.562140000000003,15.6421,-100.93,111.7,1.6,5.05,4.079,F7V,0.528,0.412832,-13.462756,7.953585,-7.74e-06,2.66e-06,8.13e-06,4.743044859428582,0.5334099614477088,-4.893224477847223e-07,5.415368810000001e-07,Her,1,88469,2.0342297432117284
88484,88484,88761.0,166013.0,18.119851999999998,34.825262,304.878,-9.22,-5.27,0.0,7.33,-0.091,M...,1.5090000000000001,7.851584,-250.150396,174.108377,-1.348e-05,-4.87e-06,-6.39e-06,4.743766216876564,0.6078154924403001,-4.469982134722223e-08,-2.554968e-08,Her,1,88484,94.71090794701605
88500,88500,88777.0,165295.0,18.122926,-44.157065,92.4214,1.69,43.06,0.0,8.48,3.6510000000000002,F3V,0.445,2.1335,-66.271814,-64.383306,1.19e-06,-1.341e-05,1.384e-05,4.744571010691823,-0.7706861643432624,8.193351201388888e-09,2.0876076999999999e-07,CrA,1,88500,3.017171522601772
88513,88513,88790.0,166494.0,18.124837,56.801902,114.6789,22.7,64.24,0.0,7.67,2.373,K0,0.73,2.05183,-62.75723000000001,95.96129499999999,1.164e-05,3.028e-05,1.955e-05,4.745071262961173,0.9913802031376948,1.100527054861111e-07,3.11444308e-07,Dra,1,88513,9.790390174480507
88529,88529,88806.0,165673.0,18.128809,-16.041398,245.7002,-17.69,-11.86,0.0,8.85,1.8980000000000001,G8III,1.091,7.961372,-235.99894700000002,-67.894786,-2.119e-05,3.19e-06,-1.358e-05,4.746110998569024,-0.2799752141153925,-8.576354009027778e-08,-5.7498902000000006e-08,Sgr,1,88529,15.163519007872882
88541,88541,88818.0,166045.0,18.130434,26.10128,49.6032,-1.92,24.37,-17.0,5.83,2.352,A3V,0.158,1.520783,-44.518449,21.823319,-1.08e-06,1.817e-05,-2.39e-06,4.746536439551302,0.4555532808045638,-9.308422666666665e-09,1.18149093e-07,Her,1,88541,9.981596274917242
88558,88558,88835.0,165273.0,18.133885,-52.237745000000004,195.3125,-10.34,-4.49,0.0,7.12,0.6659999999999999,K0III,1.054,4.191456,-119.533252,-154.405979,-9.9e-06,3.02e-06,-2.6e-06,4.747440088364823,-0.9117206454711724,-5.0129734569444436e-08,-2.1768134e-08,Ara,1,88558,47.162845529983755
88569,88569,88846.0,187138.0,18.136742,88.82279399999999,170.6485,-16.98,6.07,0.0,8.21,2.049,G9III,1.043,0.125362,-3.503676,170.612482,-1.422e-05,4.51e-06,1e-07,4.748188008688074,1.5502502084966625,-8.232136295833334e-08,2.942819e-08,UMi,1,88569,13.194714571951172
88581,88581,88858.0,347949.0,18.141501,18.967868,304.878,-9.63,0.72,0.0,8.84,1.419,A2,0.315,10.67845,-288.12562,99.096887,-1.424e-05,-1.8e-07,1.01e-06,4.749433836483872,0.3310517425432575,-4.66875574375e-08,3.490658e-09,Her,1,88581,23.572193636510068
88600,88600,88877.0,166780.0,18.144128,57.979682999999994,260.4167,-32.73,-8.82,-43.0,7.34,0.262,K5III,1.421,5.20865,-137.979648,220.796612,-4.181e-05,1.231e-05,-4.319e-05,4.7501217055542195,1.011936365845047,-1.586795176458333e-07,-4.2760565999999996e-08,Dra,1,88600,68.42266727659509
88614,88614,88891.0,166142.0,18.14613,14.406208,253.1646,-9.59,-13.12,0.0,8.64,1.6230000000000002,A0,0.243,9.378396,-245.024731,62.986043,-1.161e-05,-4.45e-06,-1.56e-05,4.75064562618072,0.2514357604339025,-4.649363196527777e-08,-6.3607554e-08,Her,1,88614,19.534396563982558
88626,88626,88903.0,165617.0,18.148207,-42.657039000000005,371.7472,4.63,-5.77,0.0,7.11,-0.741,B7V,-0.106,10.605112,-273.18563,-251.899035,8.06e-06,7.36e-06,-7.65e-06,4.751189594410143,-0.7445057717703037,2.2446873409722223e-08,-2.7973749e-08,CrA,1,88626,172.3455205109161
88640,88640,88917.0,165584.0,18.150011,-47.24214,126.9036,-21.76,-75.91,0.0,8.82,3.303,F8V,0.5710000000000001,3.38265,-86.088611,-93.176351,-1.472e-05,3.374e-05,-3.17e-05,4.751661867914753,-0.82453088319306,-1.0549545688888891e-07,-3.68022064e-07,Ara,1,88640,4.157191206752181
88657,88657,88934.0,238820.0,18.153945,56.051781999999996,487.8049,14.96,7.29,0.0,8.76,0.319,K2,1.2919999999999998,10.976054,-272.190225,404.65494900000004,3.477e-05,1.571e-05,9.63e-06,4.7526915826211065,0.9782881392505236,7.252812661111113e-08,3.5342917000000004e-08,Dra,1,88657,64.92321231432132
88669,88669,88945.0,166435.0,18.155936999999998,29.951711,24.8201,71.12,60.54,-13.4,6.84,4.8660000000000005,G0,0.633,0.8777,-21.487266,12.391869999999999,7.92e-06,1.585e-05,-5.3e-07,4.753213293995534,0.5227559781792674,3.447994896111111e-07,2.9350620199999997e-07,Her,1,88669,0.9853715068586184
88681,88681,88958.0,166183.0,18.158620000000003,0.391358,87.7963,39.98,-37.23,0.0,7.87,3.153,F8,0.506,3.644743,-87.718565,0.599687,1.701e-05,6e-07,-1.585e-05,4.753915503999458,0.00683049065883625,1.938285094861111e-07,-1.80496133e-07,Oph,1,88681,4.773094139287513
88693,88693,88970.0,166320.0,18.160224,11.970185,395.2569,-10.61,13.84,0.0,8.47,0.486,K2,1.121,16.214354999999998,-386.322181,81.977336,-2.054e-05,4.64e-06,2.594e-05,4.754335440911099,0.2089191461093637,-5.1438731506944446e-08,6.7098213e-08,Oph,1,88693,55.667279815094794
88705,88705,88982.0,166052.0,18.162345000000002,-18.844401,289.8551,-1.99,-9.89,0.0,7.62,0.309,B3IV,0.071,11.655532000000001,-274.070918,-93.62296500000001,-2.98e-06,4.37e-06,-1.315e-05,4.754890805581819,-0.3288968445456387,-9.647792243055556e-09,-4.7948072999999994e-08,Sgr,1,88705,65.5239394015981
88721,88721,88998.0,167159.0,18.16481,61.880981000000006,72.8332,-55.38,36.17,0.0,7.24,2.928,F8,0.569,1.480546,-34.294684000000004,64.23673199999999,-2.002e-05,1.041e-05,6.02e-06,4.755536127714106,1.0800268653746952,-2.684898162916667e-07,1.75357108e-07,Dra,1,88721,5.872188659713031
88732,88732,89009.0,163283.0,18.166441,-81.417425,116.0093,-39.11,-4.38,0.0,8.14,2.818,G8IV,0.9179999999999999,0.75398,-17.296179000000002,-114.710206,-2.208e-05,1.48e-06,-3.7e-07,4.755963131906984,-1.4210021378048412,-1.8961063046527782e-07,-2.1234839e-08,Aps,1,88732,6.498303634842374
88745,88745,89020.0,166023.0,18.168281,-30.728665999999997,137.741,12.57,-28.23,-22.0,5.53,-0.165,K1III + (F),0.9790000000000001,5.214614,-118.286658,-70.381838,7.11e-06,2.931e-05,-4.71e-06,4.756444920234447,-0.5363163965503925,6.094107964583333e-08,-1.3686290200000001e-07,Sgr,1,88745,101.39113857366787
88756,88756,89033.0,166757.0,18.171464999999998,39.075832,141.2429,-10.42,-2.97,0.0,8.13,2.38,A2,0.18,4.920408999999999,-109.538155,89.032236,-7.07e-06,-1.6e-06,-1.58e-06,4.757278526971127,0.6820019190090475,-5.0517585513888887e-08,-1.4398966e-08,Her,1,88756,9.727472237769653
88770,88770,89047.0,167042.0,18.175442999999998,54.286552,50.226,108.16,246.87,-16.0,5.97,2.465,K1III,0.943,1.346244,-29.287505,40.780711,2.363e-05,5.95e-05,2.18e-05,4.758319880276671,0.9474790745209138,5.243744768888888e-07,1.196859533e-06,Dra,1,88770,8.994975815300352
88784,88784,89061.0,166291.0,18.177291,-19.166898,337.8378,-3.56,-2.32,-22.8,9.03,1.386,B3II,0.2,14.806063,-318.766307,-110.919173,-6.9e-06,2.298e-05,4.07e-06,4.758803644980538,-0.33452547741717376,-1.725936702777778e-08,-1.1247677e-08,Sgr,1,88784,24.29964897703229
88799,88799,89076.0,166136.0,18.179508,-35.478069,101.2146,12.8,-15.51,0.0,8.98,3.9539999999999997,G3V,0.6759999999999999,3.872065,-82.331867,-58.744071999999996,6.07e-06,4.71e-06,-6.2e-06,4.759384190991322,-0.6192091149527588,6.205615111111112e-08,-7.5194601e-08,Sgr,1,88799,2.2824433121735037
88816,88816,89093.0,167104.0,18.183706,51.739928000000006,185.1852,-7.78,18.56,0.0,7.26,0.922,K0,0.976,5.512918,-114.540006,145.408917,-7.61e-06,1.273e-05,1.032e-05,4.760483010963086,0.9030321013374164,-3.7718504347222233e-08,8.9981419e-08,Dra,1,88816,37.256323846660365
88827,88827,89104.0,167387.0,18.185322,60.40953199999999,150.8296,-6.36,4.43,-18.0,6.5,0.608,A1Vnn,-0.002,3.612074,-74.391515,131.157825,-5.22e-06,1.167e-05,-1.441e-05,4.760906076201187,1.0543452339259023,-3.0834150083333336e-08,2.1477246e-08,Dra,1,88827,49.75079213514408
88839,88839,89116.0,166309.0,18.187732999999998,-29.639608000000003,158.9825,-2.74,-20.54,0.0,7.61,1.6030000000000002,G8III,1.055,6.788583,-138.013301,-78.623654,-2.49e-06,7.72e-06,-1.376e-05,4.76153727976592,-0.5173087513313788,-1.3283894847222224e-08,-9.9580729e-08,Sgr,1,88839,19.89756811090657
88853,88853,89130.0,166868.0,18.190148999999998,29.670371999999997,164.4737,9.01,-8.51,-6.3,7.63,1.55,A2,0.185,7.111203999999999,-142.732072,81.416003,7.06e-06,2.59e-06,-9.09e-06,4.762169808214985,0.517845677995615,4.3681712618055564e-08,-4.1257644000000004e-08,Her,1,88853,20.8929613085404
88863,88863,89140.0,168411.0,18.192325,74.391488,333.3333,7.15,9.13,0.0,8.48,0.866,K5,1.197,4.513992,-89.573963,321.040836,1.082e-05,1.477e-05,3.97e-06,4.762739575311559,1.2983763933055288,3.4664178159722226e-08,4.4263489e-08,Dra,1,88863,39.22834625395205
88877,88877,89154.0,166869.0,18.195399,22.608319,211.4165,-5.28,16.3,0.0,8.08,1.454,A0,0.053,9.979612,-194.914764,81.27471,-5.73e-06,6.14e-06,1.542e-05,4.76354420901608,0.3945896044655037,-2.559816233333333e-08,7.9024629e-08,Her,1,88877,22.824433121735034
88890,88890,89167.0,166199.0,18.196776999999997,-46.048345,578.0347,0.53,-0.67,0.0,8.66,-0.15,B9IV,-0.006999999999999999,20.658378,-400.653413,-416.142028,1.41e-06,1.43e-06,-1.3e-06,4.763905066483235,-0.8036952414221963,2.5695125069444444e-09,-3.2482509999999997e-09,Tel,1,88890,100.0
88906,88906,89183.0,166026.0,18.20081,-56.428312,129.8701,-2.82,7.15,0.0,7.56,1.992,A1V,0.099,3.7737309999999997,-71.716337,-108.20706499999999,-1.58e-06,-3.84e-06,2.49e-06,4.764960831372225,-0.9848598366884423,-1.3671745791666668e-08,3.4664177999999996e-08,Tel,1,88906,13.905928754654452
88919,88919,89196.0,166957.0,18.203034,19.093695,284.0909,-2.06,-7.03,0.0,8.1,0.833,A0,-0.035,14.263110999999999,-268.082455,92.93008499999999,-2.66e-06,-3.31e-06,-9.15e-06,4.765543063612334,0.33324783977899125,-9.987161819444446e-09,-3.4082401e-08,Her,1,88919,40.438962050781946
88937,88937,89214.0,166117.0,18.206031,-55.672786,100.3009,-2.94,21.36,0.0,8.8,3.793,F3V,0.449,3.049369,-56.479261,-82.831547,-9.7e-07,-8.64e-06,5.86e-06,4.766327644281682,-0.9716734158832324,-1.4253522208333331e-08,1.0355620199999998e-07,Tel,1,88937,2.6472807400175618
88955,88955,89232.0,166353.0,18.20939,-46.580583000000004,122.1001,-22.14,-47.98,0.0,9.22,3.786,G0/G1V,0.542,4.598197,-83.797451,-88.68640400000001,-1.422e-05,1.988e-05,-1.952e-05,4.767207185794698,-0.8129845343690262,-1.07337748875e-07,-2.32613603e-07,Tel,1,88955,2.6644035277248954
88970,88970,89247.0,167081.0,18.212028,24.393456,49.456,-126.81,-33.13,0.0,8.2,4.729,F8,0.6970000000000001,2.498868,-44.971732,20.425349,-3.017e-05,-4.96e-06,-7.23e-06,4.767897731568002,0.42574611758574493,-6.147922283125e-07,-1.60618772e-07,Her,1,88970,1.1178923907117442
88983,88983,89260.0,341736.0,18.215417000000002,22.561199,641.0256,-10.34,-19.91,0.0,9.24,0.20600000000000002,K5,1.605,33.366873,-591.0269480000001,245.94230699999997,-3.074e-05,-2.551e-05,-5.714e-05,4.768784907364823,0.39376719739397376,-5.0129734569444436e-08,-9.652640299999999e-08,Her,1,88983,72.04436204152837
89000,89000,89277.0,166991.0,18.217731,2.980602,115.3403,-8.39,-6.91,0.0,6.82,1.51,A2,0.12300000000000001,6.562162,-114.99718899999999,5.997447,-4.67e-06,-4.7e-07,-3.86e-06,4.7693908380861565,0.05202130986953125,-4.067586779861111e-08,-3.3500625e-08,Oph,1,89000,21.67704104819695
89016,89016,89293.0,166595.0,18.220844,-39.446936,130.2083,-3.09,10.73,0.0,9.83,4.257,G8V:,0.711,5.810148000000001,-100.38058000000001,-82.729576,-1.7e-06,-4.41e-06,5.23e-06,4.770205703918501,-0.6884789088205637,-1.4980742729166666e-08,5.202050700000001e-08,CrA,1,89016,1.7266328527432364
89028,89028,89305.0,167011.0,18.222587,-0.763397,61.8429,-123.53,-143.28,0.0,9.73,5.774,K2,0.884,3.6014239999999997,-61.732448,-0.8239569999999999,-3.7e-05,-1.59e-06,-4.295e-05,4.7706621657095285,-0.01332378710910875,-5.988903395902778e-07,-6.94641041e-07,Ser,1,89028,0.4269725940480335
89044,89044,89321.0,166745.0,18.225901999999998,-33.499061,55.7414,-137.72,-234.59,0.0,8.49,4.7589999999999995,G5V,0.763,2.747358,-46.401205,-30.764978999999997,-3.922e-05,3.273e-05,-5.286e-05,4.771529865752743,-0.5846689125886138,-6.676854008611111e-07,-1.1373244129999998e-06,Sgr,1,89044,1.087426719546243
89056,89056,89333.0,167217.0,18.227803,15.375113,152.9052,1.59,-17.96,0.0,8.49,2.568,A0,0.254,8.787506,-147.17070800000002,40.540877,1.39e-06,-3.45e-06,-1.284e-05,4.772027782449704,0.2683463501153012,7.70853752083333e-09,-8.707253699999999e-08,Her,1,89056,8.18087957945747
89069,89069,89346.0,335758.0,18.230373,26.612137,377.3585,5.89,10.26,0.0,9.44,1.556,K2,1.5219999999999998,20.335611,-336.76748100000003,169.03716799999998,1.025e-05,9.04e-06,1.678e-05,4.772700438860849,0.4644694092414762,2.8555525784722214e-08,4.9741882999999995e-08,Her,1,89069,20.777820975042662
89079,89079,89356.0,166924.0,18.23399,-28.690909,179.5332,-0.6,-13.31,0.0,8.82,2.549,A4V,0.27,9.641585000000001,-157.195129,-86.191075,-8.6e-07,5.52e-06,-1.016e-05,4.7736473855472825,-0.500750834626125,-2.908882083333333e-09,-6.45287e-08,Sgr,1,89079,8.325302067492423
89090,89090,89367.0,168267.0,18.23674,64.752353,281.6901,-2.0,18.44,0.0,7.34,0.091,K2,1.183,7.441897999999999,-119.919036,254.78099500000002,-4.14e-06,2.256e-05,1.074e-05,4.7743673031576055,1.1301417612468676,-9.696273611111113e-09,8.939964199999999e-08,Dra,1,89090,80.0940030533287
89102,89102,89379.0,166557.0,18.23976,-55.540141000000006,335.5705,9.95,-7.79,0.0,8.22,0.591,K4III,1.6030000000000002,11.91052,-189.501497,-276.685531,1.55e-05,1.144e-05,-7.17e-06,4.775157941090911,-0.9693583274611188,4.8238961215277775e-08,-3.7766985e-08,Tel,1,89102,50.535899475316754
89115,89115,89392.0,167016.0,18.242562,-28.838896000000002,390.625,-2.52,-9.58,0.0,7.94,-0.019,B8III/IV,-0.02,21.714709,-341.489762,-188.41736799999998,-5.32e-06,8.43e-06,-1.589e-05,4.775891668098583,-0.5033336943950625,-1.2217304750000002e-08,-4.6445150000000005e-08,Sgr,1,89115,88.63392873279336
89126,89126,89404.0,167003.0,18.245038,-33.140894,602.4096,0.59,-1.96,-30.0,8.44,-0.45899999999999996,B1Ib/II,-0.09699999999999999,32.33645,-503.37708,-329.337019,-1.3e-07,2.887e-05,1.198e-05,4.776539848028507,-0.578417716145545,2.8604007152777777e-09,-9.502348e-09,Sgr,1,89126,132.92295883156825
89142,89142,89420.0,167941.0,18.248948000000002,49.158311,203.666,2.34,76.7,0.0,6.83,0.285,K2,1.2329999999999999,8.674549,-132.908925,154.077283,-1.43e-06,5.732e-05,4.952e-05,4.777563361265601,0.8579743787058051,1.1344640125e-08,3.71852092e-07,Her,1,89142,66.98846094165262
89155,89155,89433.0,167473.0,18.252697,8.789987,249.3766,0.24,0.05,0.0,8.69,1.706,A0,0.23199999999999998,16.292070000000002,-245.90859300000002,38.108018,2.9e-07,3e-08,6e-08,4.778544839181087,0.1534142061210525,1.1635528333333331e-09,2.4240599999999996e-10,Oph,1,89155,18.09672554788791
89171,89171,89449.0,348282.0,18.255081,18.499998,29.3686,57.64,59.89,1.7,10.06,7.721,M1,1.3230000000000002,1.8585080000000003,-27.788874,9.318798,8.12e-06,1.6e-06,8.64e-06,4.779168969157798,0.3228858786054888,2.794466054722223e-07,2.90354913e-07,Her,1,89171,0.07105587633694731
89183,89183,89461.0,167148.0,18.257478,-35.038059999999994,148.5884,2.1,-7.11,0.0,7.44,1.58,K1III,1.215,8.194579,-121.38355700000001,-85.30764,1.31e-06,3.04e-06,-4.19e-06,4.779796481084514,-0.611529516614705,1.0181087291666668e-08,-3.4470252000000005e-08,Sgr,1,89183,20.323570109362212
89195,89195,89473.0,168268.0,18.258774,56.886869,255.102,-1.14,-31.04,0.0,7.82,0.7859999999999999,A0,0.052000000000000005,9.434006,-139.04099,213.671788,7.7e-07,-3.217e-05,-2.097e-05,4.780135724639835,0.9928631702460474,-5.526875958333334e-09,-1.5048616599999998e-07,Dra,1,89195,42.227950130605656
89206,89206,89484.0,167715.0,18.260873999999998,22.05059,151.0574,19.29,-40.68,0.0,7.84,1.944,G5,0.997,9.554639,-139.681562,56.710741000000006,1.486e-05,-1.019e-05,-2.761e-05,4.780685540304892,0.3848553973057063,9.352055897916664e-08,-1.97222205e-07,Her,1,89206,14.534496779183145
89218,89218,89496.0,166891.0,18.263543,-55.355801,112.9944,-6.61,8.3,0.0,7.91,2.645,F3V,0.43200000000000005,4.428388,-64.082064,-92.960275,-3.35e-06,-3.98e-06,2.58e-06,4.781384453595887,-0.9661409889040689,-3.2046184284722224e-08,4.0239535e-08,Tel,1,89218,7.620790100254117
89233,89233,89511.0,167433.0,18.266084,-17.607932,362.3188,3.17,-7.52,0.0,7.53,-0.265,B7II/III,0.054000000000000006,24.037392,-344.506162,-109.60210500000001,5.28e-06,4.37e-06,-1.259e-05,4.782049551475193,-0.30731638500739505,1.5368593673611107e-08,-3.6457988e-08,Sgr,1,89233,111.17317272815909
